location_name,watershed_name,rainfall(mm),Lat_DD,Lon_DD,date,year,UTM_Easting,UTM_Northing,UTM_Zone
Batursari,DAS Babon,0,-7.040430556,110.4843222,1/21/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,45.5,-7.040430556,110.4843222,1/22/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,12,-7.040430556,110.4843222,1/24/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,4,-7.040430556,110.4843222,1/26/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,7.5,-7.040430556,110.4843222,1/27/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,21.5,-7.040430556,110.4843222,1/28/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,27.5,-7.040430556,110.4843222,1/29/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,32,-7.040430556,110.4843222,1/30/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,2,-7.040430556,110.4843222,1/31/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,5.5,-7.040430556,110.4843222,2/1/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,3,-7.040430556,110.4843222,2/2/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,45,-7.040430556,110.4843222,2/3/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,28,-7.040430556,110.4843222,2/4/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,1.5,-7.040430556,110.4843222,2/5/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,93,-7.040430556,110.4843222,2/6/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,33.5,-7.040430556,110.4843222,2/7/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,58,-7.040430556,110.4843222,2/8/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,21,-7.040430556,110.4843222,2/9/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,17.5,-7.040430556,110.4843222,2/10/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,19,-7.040430556,110.4843222,2/11/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,17.5,-7.040430556,110.4843222,2/12/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,3,-7.040430556,110.4843222,2/13/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,7.5,-7.040430556,110.4843222,2/14/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,7,-7.040430556,110.4843222,2/15/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,17,-7.040430556,110.4843222,2/16/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,2,-7.040430556,110.4843222,2/17/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,15,-7.040430556,110.4843222,2/18/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,6.5,-7.040430556,110.4843222,2/19/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,0,-7.040430556,110.4843222,2/20/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,0,-7.040430556,110.4843222,2/21/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,15,-7.040430556,110.4843222,2/22/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,9.5,-7.040430556,110.4843222,2/23/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,50.5,-7.040430556,110.4843222,2/24/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,48,-7.040430556,110.4843222,2/25/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,34,-7.040430556,110.4843222,2/26/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,1,-7.040430556,110.4843222,2/27/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,34,-7.040430556,110.4843222,2/28/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,9,-7.040430556,110.4843222,3/1/21,2021,443047.0253,9221750.258,49S
